source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,property,value,unit,temperature_value,temperature_unit,source_type,source_detail,notes
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSb0.96Mg0.02Ti0.02Te2,AgSb0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,Sb,Ti (0.02) @ Sb,Mg (0.02) @ Sb site; Ti (0.02) @ Sb site,total thermal conductivity,0.58,W/(m K),room temperature,,body text,Page 6,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSb0.96Mg0.02Ti0.02Te2,AgSb0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,Sb,Ti (0.02) @ Sb,Mg (0.02) @ Sb site; Ti (0.02) @ Sb site,total thermal conductivity,0.76,W/(m K),573,K,body text,Page 6,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSb0.94Mg0.02Ti0.04Te2,AgSb0.94Mg0.02Ti0.04Te2,2,Yes,Mg,0.02,Sb,Ti (0.04) @ Sb,Mg (0.02) @ Sb site; Ti (0.04) @ Sb site,carrier mobility,45.5,cm2 V-1 S-1,room temperature,,body text,Page 4,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSbTe2 (AST),AgSbTe2,0,No,,,,,,electrical conductivity,15000,S/m,300,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSbTe2 (AST),AgSbTe2,0,No,,,,,,electrical conductivity,29000,S/m,573,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.03),Ag0.95Mg0.02Ti0.03Te2,2,Yes,Mg,0.02,unclear,Ti (0.03) @ unclear,Mg (0.02) @ unclear site; Ti (0.03) @ unclear site,electrical conductivity,25000,S/m,523,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.03),Ag0.95Mg0.02Ti0.03Te2,2,Yes,Mg,0.02,unclear,Ti (0.03) @ unclear,Mg (0.02) @ unclear site; Ti (0.03) @ unclear site,electrical conductivity,32000,S/m,573,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.96Mg0.02Ti0.02Te2,Ag0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,unclear,Ti (0.02) @ unclear,Mg (0.02) @ unclear site; Ti (0.02) @ unclear site,power factor,15,uW/(cm K^2),523,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.96Mg0.02Ti0.02Te2,Ag0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,unclear,Ti (0.02) @ unclear,Mg (0.02) @ unclear site; Ti (0.02) @ unclear site,thermal conductivity,0.33,W/(m K),523,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.96Mg0.02Ti0.02Te2,Ag0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,unclear,Ti (0.02) @ unclear,Mg (0.02) @ unclear site; Ti (0.02) @ unclear site,ZT,1.45,dimensionless,573,K,body text,,
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,ZT,0.6,dimensionless,323,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,ZT,0.8,dimensionless,423,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,ZT,0.9,dimensionless,523,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.01),Ag0.97Mg0.02Ti0.01Te2,2,Yes,Mg,0.02,unclear,Ti (0.01) @ unclear,Mg (0.02) @ unclear site; Ti (0.01) @ unclear site,ZT,0.7,dimensionless,323,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.01),Ag0.97Mg0.02Ti0.01Te2,2,Yes,Mg,0.02,unclear,Ti (0.01) @ unclear,Mg (0.02) @ unclear site; Ti (0.01) @ unclear site,ZT,1.1,dimensionless,423,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.01),Ag0.97Mg0.02Ti0.01Te2,2,Yes,Mg,0.02,unclear,Ti (0.01) @ unclear,Mg (0.02) @ unclear site; Ti (0.01) @ unclear site,ZT,1.2,dimensionless,523,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.02),Ag0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,unclear,Ti (0.02) @ unclear,Mg (0.02) @ unclear site; Ti (0.02) @ unclear site,ZT,0.75,dimensionless,323,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.02),Ag0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,unclear,Ti (0.02) @ unclear,Mg (0.02) @ unclear site; Ti (0.02) @ unclear site,ZT,1.2,dimensionless,423,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.02),Ag0.96Mg0.02Ti0.02Te2,2,Yes,Mg,0.02,unclear,Ti (0.02) @ unclear,Mg (0.02) @ unclear site; Ti (0.02) @ unclear site,ZT,1.45,dimensionless,523,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.03),Ag0.95Mg0.02Ti0.03Te2,2,Yes,Mg,0.02,unclear,Ti (0.03) @ unclear,Mg (0.02) @ unclear site; Ti (0.03) @ unclear site,ZT,0.7,dimensionless,323,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.03),Ag0.95Mg0.02Ti0.03Te2,2,Yes,Mg,0.02,unclear,Ti (0.03) @ unclear,Mg (0.02) @ unclear site; Ti (0.03) @ unclear site,ZT,1.1,dimensionless,423,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.03),Ag0.95Mg0.02Ti0.03Te2,2,Yes,Mg,0.02,unclear,Ti (0.03) @ unclear,Mg (0.02) @ unclear site; Ti (0.03) @ unclear site,ZT,1.3,dimensionless,523,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.04),Ag0.94Mg0.02Ti0.04Te2,2,Yes,Mg,0.02,unclear,Ti (0.04) @ unclear,Mg (0.02) @ unclear site; Ti (0.04) @ unclear site,ZT,0.65,dimensionless,323,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.04),Ag0.94Mg0.02Ti0.04Te2,2,Yes,Mg,0.02,unclear,Ti (0.04) @ unclear,Mg (0.02) @ unclear site; Ti (0.04) @ unclear site,ZT,1.0,dimensionless,423,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c05873.pdf,10.1021/acsami.4c05873,AgSbTe2,Ag0.98-xMg0.02TixTe2 (x=0.04),Ag0.94Mg0.02Ti0.04Te2,2,Yes,Mg,0.02,unclear,Ti (0.04) @ unclear,Mg (0.02) @ unclear site; Ti (0.04) @ unclear site,ZT,1.15,dimensionless,523,K,figure,Fig. 7,Visually estimated from Fig. 7
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,Ag0.85Sn0.15Sb0.85Ge0.15Te2,Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,power factor,10.8,μW cm-1 K-2,757,K,body text,Abstract and Section 3,
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,Ag0.85Sn0.15Sb0.85Ge0.15Te2,Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,ZT,1.5,dimensionless,757,K,body text,Abstract and Section 3,
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,Ag0.85Sn0.15Sb0.85Ge0.15Te2,Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,lattice thermal conductivity,0.28,W m-1 K-1,757,K,body text,Section 3,
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"x=0, y=0",AgSbTe2,0,No,,,,,,electrical conductivity,1.5,10^4 S m^-1,300,K,figure,Fig. 5a,Visually estimated from Fig. 5a
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"x=0, y=0",AgSbTe2,0,No,,,,,,Seebeck coefficient,100,uV K^-1,300,K,figure,Fig. 5b,Visually estimated from Fig. 5b
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"x=0, y=0",AgSbTe2,0,No,,,,,,power factor,1.5,10^-4 W m^-1 K^-2,300,K,figure,Fig. 5c,Visually estimated from Fig. 5c
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"x=0.15, y=0.15",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,electrical conductivity,4.5,10^4 S m^-1,750,K,figure,Fig. 5a,Visually estimated from Fig. 5a
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"x=0.15, y=0.15",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,Seebeck coefficient,150,uV K^-1,750,K,figure,Fig. 5b,Visually estimated from Fig. 5b
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"x=0.15, y=0.15",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,power factor,10.8,uW cm^-1 K^-2,757,K,figure,Fig. 5c,Visually estimated from Fig. 5c
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,lattice thermal conductivity,0.65,W/mK,300,K,figure,Fig. 7a,Visually estimated from Fig. 7a
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,lattice thermal conductivity,0.35,W/mK,750,K,figure,Fig. 7a,Visually estimated from Fig. 7a
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,ZT,0.15,dimensionless,300,K,figure,Fig. 7c,Visually estimated from Fig. 7c
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,ZT,1.1,dimensionless,750,K,figure,Fig. 7c,Visually estimated from Fig. 7c
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0.15, y=0.15)",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,lattice thermal conductivity,0.45,W/mK,300,K,figure,Fig. 7a,Visually estimated from Fig. 7a
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0.15, y=0.15)",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,lattice thermal conductivity,0.28,W/mK,757,K,figure,Fig. 7a,Visually estimated from Fig. 7a
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0.15, y=0.15)",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,ZT,0.3,dimensionless,300,K,figure,Fig. 7c,Visually estimated from Fig. 7c
am4c06836.pdf,10.1021/acsami.4c06836,AgSbTe2,"Ag(1-x)SnxSb(1-y)GeyTe2 (x=0.15, y=0.15)",Ag0.85Sn0.15Sb0.85Ge0.15Te2,2,Yes,Sn,0.15,Ag,Ge (0.15) @ Sb,Sn (0.15) @ Ag site; Ge (0.15) @ Sb site,ZT,1.5,dimensionless,757,K,figure,Fig. 7c,Visually estimated from Fig. 7c
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,Ag16.7Sb30Te53.3,0,No,,,,,,thermal conductivity,0.5,W·m−1·K−1,room temperature,,text,Section 3.1,
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,Ag16.7Sb30Te53.3,0,No,,,,,,Seebeck coefficient,260,μV K−1,room temperature,,text,Section 3.1,
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,Ag16.7Sb30Te53.3,0,No,,,,,,thermal conductivity,0.7,W·m−1·K−1,room temperature,,text,Section 3.1,
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,Ag16.7Sb30Te53.3,0,No,,,,,,Seebeck coefficient,150,μV K−1,room temperature,,text,Section 3.1,
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,Ag16.7Sb30Te53.3,0,No,,,,,,thermal conductivity,0.6,W·m−1·K−1,room temperature,,text,Section 3.1,
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,Ag16.7Sb30Te53.3,0,No,,,,,,Seebeck coefficient,150,μV K−1,room temperature,,text,Section 3.1,
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,Ag16.7Sb30Te53.3,0,No,,,,,,thermal conductivity,0.5,W m-1 K-1,25,C,figure,Figure 1a,Visually estimated from Figure 1a
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,Ag16.7Sb30Te53.3,0,No,,,,,,electrical conductivity,50,S/cm,25,C,figure,Figure 1b,Visually estimated from Figure 1b
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,Ag16.7Sb30Te53.3,0,No,,,,,,Seebeck coefficient,260,uV/K,25,C,figure,Figure 1c,Visually estimated from Figure 1c
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 C/8 h,Ag16.7Sb30Te53.3,0,No,,,,,,thermal conductivity,0.7,W m-1 K-1,25,C,figure,Figure 1a,Visually estimated from Figure 1a
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 C/8 h,Ag16.7Sb30Te53.3,0,No,,,,,,electrical conductivity,220,S/cm,25,C,figure,Figure 1b,Visually estimated from Figure 1b
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 C/8 h,Ag16.7Sb30Te53.3,0,No,,,,,,Seebeck coefficient,150,uV/K,25,C,figure,Figure 1c,Visually estimated from Figure 1c
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 C/192 h,Ag16.7Sb30Te53.3,0,No,,,,,,thermal conductivity,0.6,W m-1 K-1,25,C,figure,Figure 1a,Visually estimated from Figure 1a
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 C/192 h,Ag16.7Sb30Te53.3,0,No,,,,,,electrical conductivity,80,S/cm,25,C,figure,Figure 1b,Visually estimated from Figure 1b
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 C/192 h,Ag16.7Sb30Te53.3,0,No,,,,,,Seebeck coefficient,150,uV/K,25,C,figure,Figure 1c,Visually estimated from Figure 1c
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,AgSbTe2,0,No,,,,,,ZT,0.22,dimensionless,50,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,AgSbTe2,0,No,,,,,,ZT,0.28,dimensionless,100,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,AgSbTe2,0,No,,,,,,ZT,0.33,dimensionless,150,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,AgSbTe2,0,No,,,,,,ZT,0.38,dimensionless,200,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,AQ,AgSbTe2,0,No,,,,,,ZT,0.39,dimensionless,250,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,AgSbTe2,0,No,,,,,,ZT,0.19,dimensionless,50,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,AgSbTe2,0,No,,,,,,ZT,0.24,dimensionless,100,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,AgSbTe2,0,No,,,,,,ZT,0.31,dimensionless,150,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,AgSbTe2,0,No,,,,,,ZT,0.37,dimensionless,200,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,AgSbTe2,0,No,,,,,,ZT,0.46,dimensionless,250,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/8 h,AgSbTe2,0,No,,,,,,ZT,0.47,dimensionless,300,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,AgSbTe2,0,No,,,,,,ZT,0.09,dimensionless,50,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,AgSbTe2,0,No,,,,,,ZT,0.12,dimensionless,100,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,AgSbTe2,0,No,,,,,,ZT,0.15,dimensionless,150,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,AgSbTe2,0,No,,,,,,ZT,0.19,dimensionless,200,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,AgSbTe2,0,No,,,,,,ZT,0.28,dimensionless,250,°C,figure,Figure 10,Visually estimated from Figure 10
am7b00689.pdf,10.1021/acsami.7b00689,Ag16.7Sb30Te53.3,380 °C/192 h,AgSbTe2,0,No,,,,,,ZT,0.35,dimensionless,300,°C,figure,Figure 10,Visually estimated from Figure 10
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.4,Ag0.6Sb1.4Te2.4,0,No,,,,,,electrical conductivity,> 10^5,S/m,RT,,body text,Section 3.3,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.3,Ag0.7Sb1.3Te2.3,0,No,,,,,,electrical conductivity,> 10^5,S/m,RT,,body text,Section 3.3,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.19,Ag0.81Sb1.19Te2.19,0,No,,,,,,electrical conductivity,5.5*10^3 - 8*10^3,S/m,300-610,K,body text,Section 3.4,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.19,Ag0.81Sb1.19Te2.19,0,No,,,,,,Seebeck coefficient,220-280,µV/K,300-610,K,body text,Section 3.4,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.19,Ag0.81Sb1.19Te2.19,0,No,,,,,,thermal conductivity,0.55-0.65,W/m*K,300-610,K,body text,Section 3.4,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.19,Ag0.81Sb1.19Te2.19,0,No,,,,,,ZT,0.4,dimensionless,550,K,body text,Section 3.4,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.1,Ag0.9Sb1.1Te2.1,0,No,,,,,,ZT,1.2,dimensionless,610,K,body text,Abstract,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,x=0.17,Ag0.83Sb1.17Te2.17,0,No,,,,,,ZT,1.1,dimensionless,610,K,body text,Section 3.3,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.4, slowly cooled",Ag0.6Sb1.4Te2.4,1,No,Sb,x=0.4,Ag,,Sb (x=0.4) @ Ag site,electrical conductivity,1.4e5,S/m,300,K,figure,Fig. 5a,Visually estimated from Fig. 5a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.4, slowly cooled",Ag0.6Sb1.4Te2.4,1,No,Sb,x=0.4,Ag,,Sb (x=0.4) @ Ag site,Seebeck coefficient,50,uV/K,300,K,figure,Fig. 5b,Visually estimated from Fig. 5b
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.4, slowly cooled",Ag0.6Sb1.4Te2.4,1,No,Sb,x=0.4,Ag,,Sb (x=0.4) @ Ag site,thermal conductivity,1.2,W/mK,300,K,figure,Fig. 7a,Visually estimated from Fig. 7a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.1, slowly cooled",Ag0.9Sb1.1Te2.1,1,No,Sb,x=0.1,Ag,,Sb (x=0.1) @ Ag site,electrical conductivity,1.0e4,S/m,300,K,figure,Fig. 5a,Visually estimated from Fig. 5a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.1, slowly cooled",Ag0.9Sb1.1Te2.1,1,No,Sb,x=0.1,Ag,,Sb (x=0.1) @ Ag site,Seebeck coefficient,250,uV/K,300,K,figure,Fig. 5b,Visually estimated from Fig. 5b
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.1, slowly cooled",Ag0.9Sb1.1Te2.1,1,No,Sb,x=0.1,Ag,,Sb (x=0.1) @ Ag site,thermal conductivity,0.6,W/mK,300,K,figure,Fig. 7a,Visually estimated from Fig. 7a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"x=0.1, slowly cooled",Ag0.9Sb1.1Te2.1,1,No,Sb,x=0.1,Ag,,Sb (x=0.1) @ Ag site,ZT,1.2,dimensionless,610,K,text,Section 3.3,
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,electrical conductivity,5500,S/m,300,K,figure,Figure 10a,Visually estimated from Figure 10a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,electrical conductivity,8000,S/m,600,K,figure,Figure 10a,Visually estimated from Figure 10a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,Seebeck coefficient,220,uV/K,300,K,figure,Figure 10a,Visually estimated from Figure 10a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,Seebeck coefficient,280,uV/K,450,K,figure,Figure 10a,Visually estimated from Figure 10a
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,thermal conductivity,0.55,W/mK,300,K,figure,Figure 10b,Visually estimated from Figure 10b
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,thermal conductivity,0.65,W/mK,600,K,figure,Figure 10b,Visually estimated from Figure 10b
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,ZT,0.35,dimensionless,300,K,figure,Figure 8,Visually estimated from Figure 8 (green squares)
applsci-08-00052-v2.pdf,10.3390/app8010052,Ag1-xSb1+xTe2+x,"Ag1-xSb1+xTe2+x, x=0.19 (quenched)",Ag0.81Sb1.19Te2.19,0,No,,,,,,ZT,0.4,dimensionless,550,K,figure,Figure 8,Visually estimated from Figure 8 (green squares)
c0jm00138d.pdf,10.1039/c0jm00138d,AgSbTe2,x=44,(Ag2Te)0.44(Sb2Te3)0.56,0,No,,,,,,ZT,1.55,dimensionless,533,K,text,Fig. 8(b) and text,The value 1.55 at 533 K is specifically for x=50; the text notes ZT for all samples (x=44-54) reaches maximum at near 550 K.
c0jm00138d.pdf,10.1039/c0jm00138d,AgSbTe2,x=46,(Ag2Te)0.46(Sb2Te3)0.54,0,No,,,,,,,,,,,,,
c0jm00138d.pdf,10.1039/c0jm00138d,AgSbTe2,x=48,(Ag2Te)0.48(Sb2Te3)0.52,0,No,,,,,,power factor,1.5,mW m-1 K-2,400-500,K,text,page 1 and page 5,
c0jm00138d.pdf,10.1039/c0jm00138d,AgSbTe2,x=50,AgSbTe2,0,No,,,,,,power factor,1.5,mW m-1 K-2,400-500,K,text,page 1 and page 5,
