doi,source_pdf,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_ratio,primary_dopant_site,codopant_elements,all_dopants_detail,power_factor,seebeck_coefficient,electrical_conductivity,ZT,temperature
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.03,(AgSbTe2)0.97(CuInSe2)0.03,3,Yes,Cu,x=0.03,Ag,In (x=0.03) @ Sb; Se (x=0.03) @ Te,Cu (x=0.03) @ Ag site; In (x=0.03) @ Sb site; Se (x=0.03) @ Te site,,,,1.54 dimensionless,623 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,0.05,unclear,In (0.05) @ unclear; Se (0.05) @ Te,Cu (0.05) @ unclear site; In (0.05) @ unclear site; Se (0.05) @ Te site,9 10^-4 W/mK^2,220 µV/K,120 S/cm,,300 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,x=0.05,Ag,In (x=0.05) @ Sb; Se (x=0.05) @ Te,Cu (x=0.05) @ Ag site; In (x=0.05) @ Sb site; Se (x=0.05) @ Te site,,,,0.45 dimensionless,300 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,0.05,unclear,In (0.05) @ unclear; Se (0.05) @ Te,Cu (0.05) @ unclear site; In (0.05) @ unclear site; Se (0.05) @ Te site,,,170 S/cm,,450 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,0.05,unclear,In (0.05) @ unclear; Se (0.05) @ Te,Cu (0.05) @ unclear site; In (0.05) @ unclear site; Se (0.05) @ Te site,12 10^-4 W/mK^2,240 µV/K,,,500 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,x=0.05,Ag,In (x=0.05) @ Sb; Se (x=0.05) @ Te,Cu (x=0.05) @ Ag site; In (x=0.05) @ Sb site; Se (x=0.05) @ Te site,,,,1.0 dimensionless,500 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,0.05,unclear,In (0.05) @ unclear; Se (0.05) @ Te,Cu (0.05) @ unclear site; In (0.05) @ unclear site; Se (0.05) @ Te site,11 10^-4 W/mK^2,250 µV/K,150 S/cm,,600 K
10.1016/j.jallcom.2026.188903,Ultralow lattice thermal conductivity and enhanced thermoelectric performance enabled by CuInSe2 alloying in AgSbTe2.pdf,(AgSbTe2)1-x(CuInSe2)x,x=0.05,(AgSbTe2)0.95(CuInSe2)0.05,3,Yes,Cu,x=0.05,Ag,In (x=0.05) @ Sb; Se (x=0.05) @ Te,Cu (x=0.05) @ Ag site; In (x=0.05) @ Sb site; Se (x=0.05) @ Te site,,,,1.2 dimensionless,623 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb14V1Cr1Te32,Ag16Sb14V1Cr1Te32,2,Yes,V,1,Sb,Cr (1) @ Sb,V (1) @ Sb site; Cr (1) @ Sb site,,615 μV K-1,,0.1 dimensionless,300 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb14V1Cr1Te32,Ag16Sb14V1Cr1Te32,2,Yes,V,1,Sb,Cr (1) @ Sb,V (1) @ Sb site; Cr (1) @ Sb site,10.33 μW cm-1 K-2,,,2.09 dimensionless,600 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15Cr1Te32,Ag16Sb15Cr1Te32,1,No,Cr,1,Sb,,Cr (1) @ Sb site,,,,0.1 dimensionless,300 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15Cr1Te32,Ag16Sb15Cr1Te32,1,No,Cr,1,Sb,,Cr (1) @ Sb site,,637 μV K-1,,,400 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15Cr1Te32,Ag16Sb15Cr1Te32,1,No,Cr,1,Sb,,Cr (1) @ Sb site,19.08 μW cm-1 K-2,,,,450 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15Cr1Te32,Ag16Sb15Cr1Te32,1,No,Cr,1,Sb,,Cr (1) @ Sb site,,,,1.78 dimensionless,500 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15Cr1Te32,Ag16Sb15Cr1Te32,1,No,Cr,1,Sb,,Cr (1) @ Sb site,,,,1.5 dimensionless,600 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15V1Te32,Ag16Sb15V1Te32,1,No,V,1,Sb,,V (1) @ Sb site,,,,0.1 dimensionless,300 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15V1Te32,Ag16Sb15V1Te32,1,No,V,1,Sb,,V (1) @ Sb site,10.33 uW cm^-1 K^-2,,,1.49 dimensionless,600 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb15V1Te32,Ag16Sb15V1Te32,1,No,V,1,Sb,,V (1) @ Sb site,,425 μV K-1,,,700 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb16Te32,Ag16Sb16Te32,0,No,,,,,,,,83.7 S cm-1,0.4 dimensionless,300 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb16Te32,Ag16Sb16Te32,0,No,,,,,,12.21 μW cm-1 K-2,444 μV K-1,,,450 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb16Te32,Ag16Sb16Te32,0,No,,,,,,,,,1.2 dimensionless,530 K
10.1088/1402-4896/ae26ec,Wang_2025_Phys._Scr._100_125919.pdf,AgSbTe2,Ag16Sb16Te32,Ag16Sb16Te32,0,No,,,,,,,,,1.2 dimensionless,600 K
10.1021/acsaem.2c03557,ae2c03557.pdf,AgSbSe2,AgSb0.935Pb0.06Se2,AgSb0.935Pb0.06Se2,2,Yes,Pb,0.06,Sb,Sb vacancy (0.005) @ Sb,Pb (0.06) @ Sb site; Sb vacancy (0.005) @ Sb site,7.5 μW cm−1 K−2,,,,523 K
10.1021/acsaem.2c03557,ae2c03557.pdf,AgSbSe2,AgSb0.935Pb0.06Se2,AgSb0.935Pb0.06Se2,2,Yes,Pb,0.06,Sb,Sb vacancy (0.005) @ Sb,Pb (0.06) @ Sb site; Sb vacancy (0.005) @ Sb site,,,,1.02 dimensionless,723 K
10.1021/acsaem.2c03557,ae2c03557.pdf,AgSbSe2,AgSb0.94Pb0.06Se2,AgSb0.94Pb0.06Se2,1,No,Pb,0.06,Sb,,Pb (0.06) @ Sb site,,,,0.91 dimensionless,673 K
10.1021/acsaem.2c03557,ae2c03557.pdf,AgSbSe2,AgSb0.94Pb0.06Se2,AgSb0.94Pb0.06Se2,1,No,Pb,0.06,Sb,,Pb (0.06) @ Sb site,,,,1.02 dimensionless,723 K
10.1021/acsaem.2c03557,ae2c03557.pdf,AgSbSe2,AgSbSe2 (pristine),AgSbSe2,0,No,,,,,,,,,0.74 dimensionless,723 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe1.95Se0.05,AgSbTe1.95Se0.05,1,No,Se,x=0.05,Te,,Se (x=0.05) @ Te site,9 uWcm^-1 K^-2,230 uV/K,1.3 10^4 S/m,,300 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe1.95Se0.05,AgSbTe1.95Se0.05,1,No,Se,0.05,Te,,Se (0.05) @ Te site,15.6 μWcm-1 K-2,,,,470 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe1.9Se0.1,AgSbTe1.9Se0.1,1,No,Se,x=0.1,Te,,Se (x=0.1) @ Te site,9.5 uWcm^-1 K^-2,240 uV/K,1.2 10^4 S/m,,300 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe1.9Se0.1,AgSbTe1.9Se0.1,1,No,Se,0.1,Te,,Se (0.1) @ Te site,,,,1.60 dimensionless,530 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe1.9Se0.1,AgSbTe1.9Se0.1,1,No,Se,x=0.1,Te,,Se (x=0.1) @ Te site,,,,1.60 dimensionless,530 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,8 uWcm^-1 K^-2,200 μV/K,1.5 10^4 S/m,,300 K
10.1021/acsaem.5c01632,ae5c01632.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,230 μV/K,,0.8 dimensionless,530 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,20 wt %,unclear,,PEDOT:PSS (20 wt %) @ unclear site,,,153.8 S/cm,,300 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,AgSbTe2/20 wt % PEDOT:PSS,0,No,,,,,,,241.18 μV/K,,0.43 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,20 wt %,unclear,,PEDOT:PSS (20 wt %) @ unclear site,654.5 μW/m·K^2,241.2 μV/K,,0.35 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,AgSbTe2/20 wt % PEDOT:PSS,0,No,,,,,,,238 μV/K,,0.88 dimensionless,525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,20 wt %,unclear,,PEDOT:PSS (20 wt %) @ unclear site,872.8 μW/m·K^2,238.9 uV/K,,0.88 dimensionless,525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,AgSbTe2/20 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,20 wt %,interstitial,,PEDOT:PSS (20 wt %) @ interstitial site,,,,0.99 dimensionless,325-525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,AgSbTe2/40 wt % PEDOT:PSS,0,No,,,,,,,252.06 μV/K,,0.34 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,40 wt %,unclear,,PEDOT:PSS (40 wt %) @ unclear site,480.3 μW/m·K^2,252.1 μV/K,,0.32 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,AgSbTe2/40 wt % PEDOT:PSS,0,No,,,,,,,224.25 μV/K,,0.78 dimensionless,525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,40 wt %,unclear,,PEDOT:PSS (40 wt %) @ unclear site,720.6 μW/m·K^2,,,0.8 dimensionless,525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,AgSbTe2/40 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,40 wt %,interstitial,,PEDOT:PSS (40 wt %) @ interstitial site,,,,0.85 dimensionless,325-525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,AgSbTe2/60 wt % PEDOT:PSS,0,No,,,,,,,238.56 μV/K,,0.23 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,60 wt %,unclear,,PEDOT:PSS (60 wt %) @ unclear site,360.3 μW/m·K^2,235.6 μV/K,,0.28 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,AgSbTe2/60 wt % PEDOT:PSS,0,No,,,,,,,224 μV/K,,0.71 dimensionless,525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,60 wt %,unclear,,PEDOT:PSS (60 wt %) @ unclear site,591.0 μW/m·K^2,,,0.7 dimensionless,525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,AgSbTe2/60 wt % HNO3-treated PEDOT:PSS,1,No,PEDOT:PSS,60 wt %,interstitial,,PEDOT:PSS (60 wt %) @ interstitial site,,,,0.75 dimensionless,325-525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,,,,0.84 dimensionless,325-525 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,pristine AgSbTe2,AgSbTe2,0,No,,,,,,565.5 μW/m·K^2,224.4 μV/K | 224.42 μV/K,,0.37 dimensionless,325 K
10.1021/acsaem.5c01674,ae5c01674.pdf,AgSbTe2,pristine AgSbTe2,AgSbTe2,0,No,,,,,,724.2 μW/m·K^2,229.18 μV/K,,0.70 dimensionless,525 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS41,(Ag2Te)0.41(Sb2Te3)0.59,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,299.1 μV K-1,78.5 S cm-1,,room temperature
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS41,(Ag2Te)0.41(Sb2Te3)0.59,1,No,V_cation,nonstoichiometric,multiple sites,,V_cation (nonstoichiometric) @ multiple sites site,,299.1 uV K-1,78.5 S cm-1,,not reported
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS42,(Ag2Te)0.42(Sb2Te3)0.58,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,,,0.64 dimensionless,500 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS42,(Ag2Te)0.42(Sb2Te3)0.58,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,315.9 μV K-1,68.0 S cm-1,,room temperature
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS42,(Ag2Te)0.42(Sb2Te3)0.58,1,No,V_cation,nonstoichiometric,multiple sites,,V_cation (nonstoichiometric) @ multiple sites site,,315.9 uV K-1,68.0 S cm-1,,not reported
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS43,(Ag2Te)0.43(Sb2Te3)0.57,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,313.8 μV K-1,75.1 S cm-1,,room temperature
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,Q-SPS43,(Ag2Te)0.43(Sb2Te3)0.57,1,No,V_cation,nonstoichiometric,multiple sites,,V_cation (nonstoichiometric) @ multiple sites site,,313.8 uV K-1,75.1 S cm-1,,not reported
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC41,(Ag2Te)x(Sb2Te3)1-x,0,No,,,,,,,,,0.5 dimensionless,300 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC41,(Ag2Te)x(Sb2Te3)1-x,0,No,,,,,,,,,0.7 dimensionless,600 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC41,(Ag2Te)0.41(Sb2Te3)0.59,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,243.1 μV K-1,122.4 S cm-1,,room temperature
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC41,(Ag2Te)0.41(Sb2Te3)0.59,1,No,V_cation,nonstoichiometric,multiple sites,,V_cation (nonstoichiometric) @ multiple sites site,,243.1 uV K-1,122.4 S cm-1,,not reported
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC42,(Ag2Te)x(Sb2Te3)1-x,0,No,,,,,,,,,0.52 dimensionless,300 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC42,(Ag2Te)0.42(Sb2Te3)0.58,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,,,1.04 dimensionless,500 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC42,(Ag2Te)x(Sb2Te3)1-x,0,No,,,,,,,,,1.04 dimensionless,500 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC42,(Ag2Te)0.42(Sb2Te3)0.58,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,260.5 μV K-1,145.7 S cm-1,0.52 dimensionless,room temperature
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC42,(Ag2Te)0.42(Sb2Te3)0.58,1,No,V_cation,nonstoichiometric,multiple sites,,V_cation (nonstoichiometric) @ multiple sites site,,260.5 uV K-1,145.7 S cm-1,,not reported
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC43,(Ag2Te)x(Sb2Te3)1-x,0,No,,,,,,,,,0.55 dimensionless,300 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC43,(Ag2Te)x(Sb2Te3)1-x,0,No,,,,,,,,,0.95 dimensionless,500 K
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC43,(Ag2Te)0.43(Sb2Te3)0.57,1,No,cation vacancy,nonstoichiometric,Ag,,cation vacancy (nonstoichiometric) @ Ag site,,263.8 μV K-1,149.1 S cm-1,,room temperature
10.1021/acsami.1c21252,am1c21252.pdf,AgSbTe2,SC43,(Ag2Te)0.43(Sb2Te3)0.57,1,No,V_cation,nonstoichiometric,multiple sites,,V_cation (nonstoichiometric) @ multiple sites site,,263.8 uV K-1,149.1 S cm-1,,not reported
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,Ag0.96SbTe2,Ag0.96SbTe2,1,No,Mg,x=0.04,Ag,,Mg (x=0.04) @ Ag site,,,,0.75 dimensionless,not reported
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,Ag0.97SbTe2,Ag0.97SbTe2,1,No,Mg,x=0.03,Ag,,Mg (x=0.03) @ Ag site,,,,0.95 dimensionless,not reported
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,Ag0.98SbTe2,Ag0.98SbTe2,1,No,Mg,x=0.02,Ag,,Mg (x=0.02) @ Ag site,,,,1.31 dimensionless,not reported
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,Ag0.99SbTe2,Ag0.99SbTe2,1,No,Mg,x=0.01,Ag,,Mg (x=0.01) @ Ag site,,,,0.85 dimensionless,not reported
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,0.03,Sb,,Mg (0.03) @ Sb site,,,33000 S/m,,300 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,0.03,Sb,,Mg (0.03) @ Sb site,,,35000 S/m,,573 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,0.03,Sb,,Mg (0.03) @ Sb site,,,33000 S/m,,room temperature
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.98Mg0.02Te2,AgSb0.98Mg0.02Te2,1,No,Mg,0.02,Sb,,Mg (0.02) @ Sb site,,260 μV/K,,,300 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.98Mg0.02Te2,AgSb0.98Mg0.02Te2,1,No,Mg,0.02,Sb,,Mg (0.02) @ Sb site,14 μW/cm K2,,,1.31 dimensionless,523 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.98Mg0.02Te2,AgSb0.98Mg0.02Te2,1,No,Mg,0.02,Sb,,Mg (0.02) @ Sb site,,186 μV/K,,,573 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSb0.98Mg0.02Te2,AgSb0.98Mg0.02Te2,1,No,Mg,0.02,Sb,,Mg (0.02) @ Sb site,,260 uV/K,,,room temperature
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,242 μV/K,15000 S/m,,300 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,352 μV/K,,,425 K
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,242 uV/K,,,room temperature
10.1021/acsami.2c22930,am2c22930.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,,,0.58 dimensionless,not reported
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb0.96Cu0.04Te2,AgSb0.96Cu0.04Te2,1,No,Cu,0.04,Ag,,Cu (0.04) @ Ag site,1.43 mW·K-2·m-1,,,,448 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb0.96Cu0.04Te2,AgSb0.96Cu0.04Te2,1,No,Cu,0.04,Ag,,Cu (0.04) @ Ag site,1.35 mW·K-2·m-1,,,1.45 dimensionless,498 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb0.96Cu0.04Te2,AgSb0.96Cu0.04Te2,1,No,Cu,0.04,Ag,,Cu (0.04) @ Ag site,,,,1.44 dimensionless,523 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0),AgSbTe2,1,No,none,0,unclear,,none (0) @ unclear site,0.7 10^-3 W/K^2m,200 10^-6 V/K,0.6 10^4 S/m,,323 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0),AgSbTe2,0,No,,,,,,,,,0.5 dimensionless,323 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0),AgSbTe2,1,No,none,0,unclear,,none (0) @ unclear site,0.7 10^-3 W/K^2m,380 10^-6 V/K,0.5 10^4 S/m,,423 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0),AgSbTe2,0,No,,,,,,,,,1.2 dimensionless,523 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0),AgSbTe2,1,No,none,0,unclear,,none (0) @ unclear site,1.0 10^-3 W/K^2m,280 10^-6 V/K,1.1 10^4 S/m,,573 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.02),AgSb0.98Cu0.02Te2,1,No,Cu,0.02,Sb,,Cu (0.02) @ Sb site,,,,0.6 dimensionless,323 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.02),AgSb0.98Cu0.02Te2,1,No,Cu,0.02,Sb,,Cu (0.02) @ Sb site,,,,1.4 dimensionless,523 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.04),Ag0.96Cu0.04Te2,1,No,Cu,0.04,Ag,,Cu (0.04) @ Ag site,1.0 10^-3 W/K^2m,240 10^-6 V/K,1.6 10^4 S/m,,323 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.04),AgSb0.96Cu0.04Te2,1,No,Cu,0.04,Sb,,Cu (0.04) @ Sb site,,,,0.6 dimensionless,323 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.04),Ag0.96Cu0.04Te2,1,No,Cu,0.04,Ag,,Cu (0.04) @ Ag site,1.4 10^-3 W/K^2m,240 10^-6 V/K,2.7 10^4 S/m,,423 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.04),AgSb0.96Cu0.04Te2,1,No,Cu,0.04,Sb,,Cu (0.04) @ Sb site,,,,1.45 dimensionless,473 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.04),Ag0.96Cu0.04Te2,1,No,Cu,0.04,Ag,,Cu (0.04) @ Ag site,1.1 10^-3 W/K^2m,220 10^-6 V/K,2.6 10^4 S/m,,573 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.06),AgSb0.94Cu0.06Te2,1,No,Cu,0.06,Sb,,Cu (0.06) @ Sb site,,,,0.55 dimensionless,323 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSb1-xCuxTe2 (x=0.06),AgSb0.94Cu0.06Te2,1,No,Cu,0.06,Sb,,Cu (0.06) @ Sb site,,,,1.2 dimensionless,473 K
10.1021/acsami.4c05454,am4c05454.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,,,0.89 dimensionless,523 K
